Ticket_ID,Date_Ouverture,Date_Fermeture,Département,Catégorie,Sous_Catégorie,Priorité,Technicien,Canal,Temps_Resolution_h,SLA,Satisfaction,Jour_Semaine,Heure_Ouverture,Mois,SLA_Binaire
HD014418,2025-08-28 09:39:05.519015,2025-08-28 15:09:13.717967,Production,Messagerie,Outlook,Faible,TECH_04,Email,5.5,Respecté,4,Thursday,9,8,1
HD014419,2025-09-05 15:46:07.170142,2025-09-05 22:00:48.676413,Finance,Logiciel,Office,Moyenne,TECH_03,Téléphone,6.24,Respecté,4,Friday,15,9,1
HD014420,2025-03-07 10:41:33.021205,2025-03-07 20:55:52.314681,Production,Réseau,WiFi,Moyenne,TECH_06,Portail,10.24,Dépassé,3,Friday,10,3,0
HD014421,2026-05-07 19:48:36.708356,2026-05-07 21:46:38.682901,IT,Active Directory,Mot de passe,Haute,TECH_09,Téléphone,1.97,Respecté,5,Thursday,19,5,1
HD014422,2026-06-08 10:38:33.229209,2026-06-08 19:34:05.312274,Direction,Active Directory,Mot de passe,Critique,TECH_02,Email,8.93,Dépassé,2,Monday,10,6,0
HD014423,2025-04-10 05:34:46.573729,2025-04-10 08:44:41.746374,Achats,Active Directory,Mot de passe,Faible,TECH_03,Téléphone,3.17,Respecté,4,Thursday,5,4,1
HD014424,2025-05-27 02:25:22.380527,2025-05-27 17:20:51.778305,Direction,Réseau,VPN,Critique,TECH_09,Email,14.92,Dépassé,1,Tuesday,2,5,0
HD014425,2025-10-16 04:47:35.110514,2025-10-16 13:55:09.410876,IT,Réseau,DNS,Faible,TECH_08,Email,9.13,Dépassé,4,Thursday,4,10,0
HD014426,2025-01-26 08:13:56.200366,2025-01-26 12:38:48.110702,IT,Messagerie,Exchange,Faible,TECH_06,Portail,4.41,Respecté,3,Sunday,8,1,1
HD014427,2025-05-27 05:15:56.800687,2025-05-28 18:46:31.188233,IT,Sécurité,Phishing,Critique,TECH_07,Portail,37.51,Dépassé,1,Tuesday,5,5,0
HD014428,2025-11-16 11:18:12.082756,2025-11-16 20:44:08.895189,Achats,Réseau,WiFi,Faible,TECH_08,Portail,9.43,Dépassé,4,Sunday,11,11,0
HD014429,2025-02-13 00:01:00.534823,2025-02-13 08:46:38.026246,Production,Matériel,Imprimante,Haute,TECH_05,Email,8.76,Dépassé,3,Thursday,0,2,0
HD014430,2026-01-26 17:42:13.174308,2026-01-26 21:49:47.914797,Finance,Messagerie,Outlook,Moyenne,TECH_02,Email,4.13,Respecté,4,Monday,17,1,1
HD014431,2025-06-10 13:00:29.914618,2025-06-10 21:57:48.779020,Production,Matériel,PC,Faible,TECH_06,Téléphone,8.96,Dépassé,3,Tuesday,13,6,0
HD014432,2025-03-09 17:35:15.504167,2025-03-09 18:05:15.504167,RH,Active Directory,Compte verrouillé,Faible,TECH_10,Portail,0.5,Respecté,5,Sunday,17,3,1
HD014433,2026-02-09 08:19:19.798637,2026-02-09 13:36:40.268162,RH,Matériel,Imprimante,Moyenne,TECH_07,Téléphone,5.29,Respecté,3,Monday,8,2,1
HD014434,2025-11-23 21:31:42.036278,2025-11-24 03:50:25.883751,IT,Matériel,Écran,Faible,TECH_10,Téléphone,6.31,Respecté,3,Sunday,21,11,1
HD014435,2025-01-29 09:06:58.810987,2025-01-29 10:50:28.471056,Juridique,Active Directory,Compte verrouillé,Faible,TECH_05,Téléphone,1.72,Respecté,5,Wednesday,9,1,1
HD014436,2025-07-07 13:18:16.465103,2025-07-07 15:51:58.302250,Finance,Réseau,WiFi,Moyenne,TECH_03,Email,2.56,Respecté,5,Monday,13,7,1
HD014437,2025-05-01 21:37:44.010442,2025-05-02 00:08:50.429913,Production,Active Directory,Compte verrouillé,Faible,TECH_05,Email,2.52,Respecté,4,Thursday,21,5,1
HD014438,2025-06-02 08:13:33.425059,2025-06-02 12:41:39.309284,IT,Logiciel,Office,Moyenne,TECH_03,Téléphone,4.47,Respecté,5,Monday,8,6,1
HD014439,2025-07-14 03:44:18.121011,2025-07-14 08:40:19.516033,Direction,Matériel,Imprimante,Faible,TECH_09,Email,4.93,Respecté,4,Monday,3,7,1
HD014440,2025-11-05 23:35:47.966734,2025-11-06 01:28:11.761702,Achats,Active Directory,Mot de passe,Faible,TECH_03,Email,1.87,Respecté,4,Wednesday,23,11,1
HD014441,2026-05-17 19:03:50.012668,2026-05-18 01:28:46.116420,RH,Logiciel,ERP,Moyenne,TECH_10,Portail,6.42,Respecté,4,Sunday,19,5,1
HD014442,2026-06-03 13:25:08.400497,2026-06-03 19:25:43.355785,Achats,Logiciel,ERP,Moyenne,TECH_10,Téléphone,6.01,Respecté,3,Wednesday,13,6,1
HD014443,2026-05-16 12:49:00.418507,2026-05-16 16:14:32.277809,Production,Matériel,Imprimante,Faible,TECH_08,Email,3.43,Respecté,4,Saturday,12,5,1
HD014444,2025-06-01 22:12:03.379094,2025-06-02 05:24:29.128275,IT,Sécurité,Antivirus,Faible,TECH_06,Portail,7.21,Respecté,4,Sunday,22,6,1
HD014445,2025-03-08 10:24:25.383402,2025-03-08 17:44:55.622849,Production,Messagerie,Exchange,Faible,TECH_01,Portail,7.34,Respecté,3,Saturday,10,3,1
HD014446,2026-03-14 02:03:02.521519,2026-03-14 10:09:53.923427,RH,Matériel,Écran,Faible,TECH_07,Téléphone,8.11,Dépassé,3,Saturday,2,3,0
HD014447,2025-05-18 01:58:27.846382,2025-05-18 07:55:27.286436,Production,Messagerie,Outlook,Faible,TECH_05,Portail,5.95,Respecté,4,Sunday,1,5,1
HD014448,2025-07-05 10:19:19.820156,2025-07-05 11:53:09.037715,IT,Messagerie,Exchange,Critique,TECH_04,Téléphone,1.56,Respecté,4,Saturday,10,7,1
HD014449,2025-12-02 10:02:21.462730,2025-12-02 17:29:31.077359,Production,Matériel,PC,Moyenne,TECH_01,Téléphone,7.45,Respecté,3,Tuesday,10,12,1
HD014450,2025-12-05 16:33:49.332167,2025-12-05 20:06:29.290558,Achats,Réseau,DNS,Faible,TECH_01,Téléphone,3.54,Respecté,5,Friday,16,12,1
HD014451,2025-06-27 16:50:48.339428,2025-06-27 23:49:22.356346,Direction,Sécurité,Phishing,Moyenne,TECH_03,Email,6.98,Respecté,4,Friday,16,6,1
HD014452,2026-06-14 18:16:34.819314,2026-06-14 20:42:49.149033,Juridique,Active Directory,Compte verrouillé,Faible,TECH_03,Portail,2.44,Respecté,4,Sunday,18,6,1
HD014453,2025-09-30 11:21:41.272268,2025-09-30 20:52:24.598442,Finance,Réseau,Switch,Moyenne,TECH_08,Téléphone,9.51,Dépassé,3,Tuesday,11,9,0
HD014454,2025-10-26 12:11:03.213778,2025-10-26 17:14:49.959486,Production,Matériel,Imprimante,Haute,TECH_10,Téléphone,5.06,Respecté,4,Sunday,12,10,1
HD014455,2025-07-07 10:41:23.246493,2025-07-07 20:30:08.487897,Direction,Réseau,VPN,Faible,TECH_05,Téléphone,9.81,Dépassé,3,Monday,10,7,0
HD014456,2025-09-04 01:00:44.359852,2025-09-05 01:49:33.671193,RH,Réseau,VPN,Critique,TECH_03,Portail,24.81,Dépassé,1,Thursday,1,9,0
HD014457,2026-02-02 19:16:59.572355,2026-02-02 22:39:20.225422,Achats,Active Directory,Compte verrouillé,Haute,TECH_09,Email,3.37,Respecté,5,Monday,19,2,1
HD014458,2025-06-01 20:29:06.172152,2025-06-02 02:32:28.677340,Direction,Logiciel,SAP,Moyenne,TECH_08,Email,6.06,Respecté,4,Sunday,20,6,1
HD014459,2025-04-14 02:05:34.551348,2025-04-14 11:40:10.603028,Juridique,Messagerie,Outlook,Faible,TECH_10,Téléphone,9.58,Dépassé,3,Monday,2,4,0
HD014460,2025-11-24 04:52:30.398636,2025-11-24 08:13:45.966318,Achats,Messagerie,Exchange,Faible,TECH_07,Portail,3.35,Respecté,4,Monday,4,11,1
HD014461,2025-12-22 00:55:06.612008,2025-12-22 15:34:25.731106,Production,Sécurité,Phishing,Haute,TECH_06,Email,14.66,Dépassé,1,Monday,0,12,0
HD014462,2025-03-23 04:14:04.724288,2025-03-23 10:57:54.470635,Direction,Réseau,VPN,Haute,TECH_04,Portail,6.73,Respecté,3,Sunday,4,3,1
HD014463,2026-04-11 18:09:39.941130,2026-04-11 21:24:40.120666,Finance,Logiciel,Office,Haute,TECH_08,Téléphone,3.25,Respecté,5,Saturday,18,4,1
HD014464,2025-05-20 17:50:47.860967,2025-05-21 04:57:49.653275,RH,Réseau,VPN,Haute,TECH_10,Email,11.12,Dépassé,3,Tuesday,17,5,0
HD014465,2026-01-16 10:41:55.169793,2026-01-17 07:56:26.739851,IT,Sécurité,Antivirus,Faible,TECH_02,Portail,21.24,Dépassé,1,Friday,10,1,0
HD014466,2026-04-25 22:35:59.880080,2026-04-25 23:54:23.022345,Production,Active Directory,Compte verrouillé,Faible,TECH_06,Portail,1.31,Respecté,5,Saturday,22,4,1
HD014467,2025-07-28 04:02:09.533737,2025-07-28 13:45:50.371643,RH,Sécurité,Phishing,Faible,TECH_07,Email,9.73,Dépassé,4,Monday,4,7,0
HD014468,2026-01-30 16:14:32.722281,2026-01-30 18:52:03.733930,Achats,Active Directory,Mot de passe,Faible,TECH_03,Portail,2.63,Respecté,5,Friday,16,1,1
HD014469,2026-01-19 18:40:34.317735,2026-01-20 00:20:49.625874,Direction,Matériel,PC,Moyenne,TECH_05,Email,5.67,Respecté,4,Monday,18,1,1
HD014470,2025-05-07 16:49:11.632349,2025-05-07 18:53:04.386629,IT,Active Directory,Compte verrouillé,Faible,TECH_09,Portail,2.06,Respecté,5,Wednesday,16,5,1
HD014471,2026-04-03 12:59:20.835591,2026-04-03 15:52:34.921668,Direction,Messagerie,Outlook,Faible,TECH_09,Portail,2.89,Respecté,4,Friday,12,4,1
HD014472,2026-02-26 12:39:35.400827,2026-02-26 21:31:24.756981,IT,Sécurité,Antivirus,Moyenne,TECH_05,Portail,8.86,Dépassé,3,Thursday,12,2,0
HD014473,2025-11-09 14:03:17.316629,2025-11-09 15:13:10.786738,RH,Active Directory,Mot de passe,Faible,TECH_09,Téléphone,1.16,Respecté,5,Sunday,14,11,1
HD014474,2026-01-12 23:02:56.201984,2026-01-13 02:48:31.313454,Achats,Active Directory,Mot de passe,Moyenne,TECH_03,Email,3.76,Respecté,4,Monday,23,1,1
HD014475,2025-08-02 17:18:10.654540,2025-08-02 19:32:10.010866,IT,Messagerie,Exchange,Moyenne,TECH_04,Email,2.23,Respecté,4,Saturday,17,8,1
HD014476,2025-06-25 08:52:09.319679,2025-06-25 13:14:45.492058,Juridique,Matériel,Imprimante,Faible,TECH_06,Email,4.38,Respecté,5,Wednesday,8,6,1
HD014477,2025-12-12 21:09:04.165904,2025-12-13 06:45:34.528770,Finance,Réseau,WiFi,Moyenne,TECH_05,Portail,9.61,Dépassé,3,Friday,21,12,0
HD014478,2025-10-22 03:09:36.215203,2025-10-22 09:44:13.287303,Production,Matériel,PC,Moyenne,TECH_09,Email,6.58,Respecté,3,Wednesday,3,10,1
HD014479,2025-02-03 17:47:49.811649,2025-02-04 04:10:58.268634,Direction,Sécurité,Antivirus,Faible,TECH_02,Email,10.39,Dépassé,3,Monday,17,2,0
HD014480,2025-05-17 21:37:29.194663,2025-05-18 10:28:24.772062,RH,Sécurité,Antivirus,Faible,TECH_03,Téléphone,12.85,Dépassé,2,Saturday,21,5,0
HD014481,2025-02-20 19:26:25.949279,2025-02-20 23:01:36.118146,Direction,Matériel,Imprimante,Haute,TECH_04,Portail,3.59,Respecté,4,Thursday,19,2,1
HD014482,2026-04-05 08:02:20.653575,2026-04-05 09:01:34.554631,IT,Logiciel,ERP,Faible,TECH_02,Email,0.99,Respecté,5,Sunday,8,4,1
HD014483,2025-01-02 09:22:15.297927,2025-01-02 12:54:41.067971,RH,Active Directory,Compte verrouillé,Critique,TECH_06,Portail,3.54,Respecté,5,Thursday,9,1,1
HD014484,2026-04-27 01:43:15.416632,2026-04-27 06:50:00.342917,Production,Messagerie,Outlook,Moyenne,TECH_03,Email,5.11,Respecté,3,Monday,1,4,1
HD014485,2025-08-06 05:13:13.929918,2025-08-06 12:32:42.888573,IT,Logiciel,Office,Faible,TECH_07,Téléphone,7.32,Respecté,4,Wednesday,5,8,1
HD014486,2026-04-17 17:06:24.742470,2026-04-17 23:57:14.763964,RH,Active Directory,Mot de passe,Critique,TECH_06,Téléphone,6.85,Respecté,4,Friday,17,4,1
HD014487,2025-07-22 18:32:03.224481,2025-07-22 21:49:05.471943,Achats,Active Directory,Compte verrouillé,Moyenne,TECH_05,Portail,3.28,Respecté,4,Tuesday,18,7,1
HD014488,2025-06-11 14:08:26.937288,2025-06-11 20:46:52.586863,IT,Messagerie,Exchange,Faible,TECH_07,Portail,6.64,Respecté,3,Wednesday,14,6,1
HD014489,2026-04-20 05:08:57.810649,2026-04-20 12:17:02.304776,Finance,Matériel,PC,Moyenne,TECH_04,Portail,7.13,Respecté,3,Monday,5,4,1
HD014490,2026-03-05 23:08:14.323062,2026-03-06 15:54:07.179579,IT,Réseau,VPN,Haute,TECH_03,Téléphone,16.76,Dépassé,2,Thursday,23,3,0
HD014491,2026-03-24 04:45:48.186095,2026-03-24 21:01:13.135900,Achats,Sécurité,Antivirus,Faible,TECH_03,Téléphone,16.26,Dépassé,2,Tuesday,4,3,0
HD014492,2025-04-04 22:48:26.345067,2025-04-05 08:30:51.469553,Direction,Réseau,VPN,Moyenne,TECH_09,Téléphone,9.71,Dépassé,3,Friday,22,4,0
HD014493,2025-09-03 15:19:21.481066,2025-09-04 00:30:20.562025,Achats,Réseau,Switch,Faible,TECH_06,Email,9.18,Dépassé,3,Wednesday,15,9,0
HD014494,2025-12-11 15:38:19.650096,2025-12-11 18:48:29.112285,Direction,Active Directory,Mot de passe,Haute,TECH_06,Portail,3.17,Respecté,4,Thursday,15,12,1
HD014495,2025-06-05 02:08:24.797775,2025-06-05 07:03:22.849424,Juridique,Active Directory,Mot de passe,Faible,TECH_03,Portail,4.92,Respecté,3,Thursday,2,6,1
HD014496,2025-04-29 03:53:42.288904,2025-04-29 11:23:35.403200,IT,Messagerie,Outlook,Moyenne,TECH_03,Email,7.5,Respecté,3,Tuesday,3,4,1
HD014497,2025-04-08 20:28:13.719379,2025-04-09 05:15:03.695842,Finance,Logiciel,Office,Moyenne,TECH_05,Téléphone,8.78,Dépassé,4,Tuesday,20,4,0
HD014498,2025-07-09 05:48:27.267106,2025-07-09 17:59:56.287064,Production,Réseau,WiFi,Moyenne,TECH_07,Téléphone,12.19,Dépassé,2,Wednesday,5,7,0
HD014499,2025-06-07 01:51:57.908465,2025-06-07 08:20:10.157019,Production,Messagerie,Outlook,Faible,TECH_09,Email,6.47,Respecté,4,Saturday,1,6,1
HD014500,2025-03-22 17:18:27.664062,2025-03-23 02:19:14.929569,Achats,Sécurité,Antivirus,Faible,TECH_03,Email,9.01,Dépassé,3,Saturday,17,3,0
HD014501,2025-04-14 19:15:28.168828,2025-04-14 22:47:08.684381,IT,Matériel,PC,Haute,TECH_06,Email,3.53,Respecté,4,Monday,19,4,1
HD014502,2025-11-03 19:32:29.618665,2025-11-03 20:57:26.577910,Achats,Logiciel,SAP,Haute,TECH_06,Téléphone,1.42,Respecté,5,Monday,19,11,1
HD014503,2025-07-31 16:09:05.763013,2025-08-01 04:02:45.073151,Direction,Réseau,WiFi,Haute,TECH_08,Portail,11.89,Dépassé,3,Thursday,16,7,0
HD014504,2025-10-22 21:13:45.019734,2025-10-23 07:19:58.985034,Juridique,Sécurité,Phishing,Haute,TECH_10,Email,10.1,Dépassé,3,Wednesday,21,10,0
HD014505,2026-01-18 12:00:24.878767,2026-01-18 18:40:55.348453,Achats,Sécurité,Antivirus,Haute,TECH_08,Téléphone,6.68,Respecté,3,Sunday,12,1,1
HD014506,2026-01-23 06:44:29.202063,2026-01-23 12:58:23.025336,Juridique,Messagerie,Exchange,Critique,TECH_01,Email,6.23,Respecté,4,Friday,6,1,1
HD014507,2025-10-15 03:04:00.123145,2025-10-15 05:03:05.847569,Production,Active Directory,Mot de passe,Moyenne,TECH_08,Téléphone,1.98,Respecté,5,Wednesday,3,10,1
HD014508,2026-04-18 03:51:25.275074,2026-04-18 14:57:42.832475,RH,Réseau,Switch,Haute,TECH_01,Email,11.1,Dépassé,3,Saturday,3,4,0
HD014509,2026-07-01 11:51:10.124441,2026-07-01 17:35:25.799972,Production,Matériel,PC,Moyenne,TECH_03,Portail,5.74,Respecté,4,Wednesday,11,7,1
HD014510,2025-06-08 04:51:12.972713,2025-06-08 10:31:22.700703,Direction,Messagerie,Exchange,Faible,TECH_01,Téléphone,5.67,Respecté,4,Sunday,4,6,1
HD014511,2025-12-21 23:30:39.597358,2025-12-22 03:58:37.216589,Finance,Matériel,Imprimante,Faible,TECH_10,Email,4.47,Respecté,3,Sunday,23,12,1
HD014512,2026-04-22 23:50:33.150757,2026-04-23 03:47:21.294371,Finance,Active Directory,Mot de passe,Moyenne,TECH_10,Portail,3.95,Respecté,5,Wednesday,23,4,1
HD014513,2026-03-19 17:20:51.025712,2026-03-19 21:25:21.478814,Production,Active Directory,Mot de passe,Moyenne,TECH_01,Téléphone,4.08,Respecté,4,Thursday,17,3,1
HD014514,2025-10-20 03:48:51.003117,2025-10-20 07:44:07.561109,IT,Active Directory,Mot de passe,Moyenne,TECH_10,Email,3.92,Respecté,5,Monday,3,10,1
HD014515,2026-02-12 11:52:18.618960,2026-02-12 14:40:31.407505,Achats,Active Directory,Mot de passe,Faible,TECH_08,Email,2.8,Respecté,5,Thursday,11,2,1
HD014516,2025-12-27 01:32:01.524615,2025-12-27 06:21:51.474056,Juridique,Matériel,Écran,Moyenne,TECH_07,Email,4.83,Respecté,4,Saturday,1,12,1
HD014517,2026-01-26 16:54:26.422724,2026-01-26 18:25:59.533032,RH,Active Directory,Mot de passe,Moyenne,TECH_02,Email,1.53,Respecté,5,Monday,16,1,1
HD014518,2025-04-19 17:31:09.310197,2025-04-19 19:53:05.436677,Direction,Active Directory,Mot de passe,Haute,TECH_07,Email,2.37,Respecté,5,Saturday,17,4,1
HD014519,2025-03-04 04:55:24.510913,2025-03-04 19:08:26.719212,Finance,Réseau,Switch,Moyenne,TECH_04,Email,14.22,Dépassé,2,Tuesday,4,3,0
HD014520,2026-04-25 19:07:32.131593,2026-04-25 22:40:37.757917,Finance,Logiciel,Office,Haute,TECH_08,Portail,3.55,Respecté,5,Saturday,19,4,1
HD014521,2025-06-02 08:12:40.316238,2025-06-02 10:32:21.558223,Direction,Active Directory,Mot de passe,Moyenne,TECH_05,Portail,2.33,Respecté,5,Monday,8,6,1
HD014522,2025-05-08 17:49:53.659099,2025-05-09 00:18:21.423681,Direction,Logiciel,Office,Moyenne,TECH_09,Email,6.47,Respecté,4,Thursday,17,5,1
HD014523,2026-06-07 02:47:17.907982,2026-06-07 08:45:39.588495,RH,Matériel,Imprimante,Faible,TECH_04,Email,5.97,Respecté,3,Sunday,2,6,1
HD014524,2025-09-22 05:00:04.396635,2025-09-22 07:05:00.779969,Direction,Active Directory,Compte verrouillé,Moyenne,TECH_03,Portail,2.08,Respecté,5,Monday,5,9,1
HD014525,2025-01-16 13:03:33.332105,2025-01-16 19:11:55.169734,Achats,Messagerie,Exchange,Faible,TECH_04,Téléphone,6.14,Respecté,4,Thursday,13,1,1
HD014526,2026-02-26 23:06:46.196654,2026-02-27 02:20:32.962980,Achats,Active Directory,Mot de passe,Moyenne,TECH_04,Portail,3.23,Respecté,4,Thursday,23,2,1
HD014527,2025-06-30 09:11:59.309226,2025-06-30 19:40:00.469602,Juridique,Sécurité,Antivirus,Faible,TECH_04,Portail,10.47,Dépassé,3,Monday,9,6,0
HD014528,2025-06-29 05:09:37.280160,2025-06-29 06:32:46.594959,Finance,Logiciel,Office,Haute,TECH_06,Portail,1.39,Respecté,5,Sunday,5,6,1
HD014529,2025-11-03 12:44:06.879332,2025-11-04 02:23:34.666795,Finance,Sécurité,Phishing,Faible,TECH_06,Portail,13.66,Dépassé,2,Monday,12,11,0
HD014530,2025-01-07 08:10:14.366426,2025-01-07 11:49:10.665794,RH,Réseau,Switch,Faible,TECH_06,Email,3.65,Respecté,4,Tuesday,8,1,1
HD014531,2025-11-13 11:00:46.128603,2025-11-13 12:37:59.069500,IT,Active Directory,Compte verrouillé,Moyenne,TECH_02,Email,1.62,Respecté,5,Thursday,11,11,1
HD014532,2025-11-17 06:36:16.199763,2025-11-17 12:24:57.072376,IT,Logiciel,SAP,Haute,TECH_07,Email,5.81,Respecté,4,Monday,6,11,1
HD014533,2026-04-24 11:25:56.785871,2026-04-24 18:18:34.302608,Achats,Logiciel,Office,Moyenne,TECH_05,Téléphone,6.88,Respecté,4,Friday,11,4,1
HD014534,2025-08-02 14:23:31.092010,2025-08-02 17:19:34.940560,Direction,Messagerie,Outlook,Faible,TECH_02,Portail,2.93,Respecté,4,Saturday,14,8,1
HD014535,2026-05-24 09:41:29.806594,2026-05-24 21:17:10.126936,Direction,Réseau,WiFi,Haute,TECH_07,Email,11.59,Dépassé,3,Sunday,9,5,0
HD014536,2026-04-01 15:56:20.577410,2026-04-02 09:11:36.263494,Production,Sécurité,Phishing,Haute,TECH_06,Portail,17.25,Dépassé,1,Wednesday,15,4,0
HD014537,2025-07-03 00:56:46.106268,2025-07-03 03:55:15.817057,IT,Matériel,Imprimante,Faible,TECH_04,Email,2.97,Respecté,5,Thursday,0,7,1
HD014538,2026-01-11 14:47:22.150438,2026-01-11 19:40:08.812304,IT,Logiciel,Office,Faible,TECH_09,Email,4.88,Respecté,3,Sunday,14,1,1
HD014539,2026-01-19 05:35:23.233219,2026-01-19 07:55:39.733534,Production,Logiciel,Office,Haute,TECH_02,Portail,2.34,Respecté,5,Monday,5,1,1
HD014540,2025-11-02 09:51:50.167907,2025-11-02 19:07:00.097932,Direction,Matériel,Imprimante,Critique,TECH_06,Téléphone,9.25,Dépassé,4,Sunday,9,11,0
HD014541,2026-04-03 01:41:14.353713,2026-04-03 14:01:47.805616,Production,Réseau,Switch,Faible,TECH_10,Portail,12.34,Dépassé,3,Friday,1,4,0
HD014542,2026-04-11 15:50:42.433690,2026-04-11 22:16:42.486891,Production,Messagerie,Outlook,Faible,TECH_08,Email,6.43,Respecté,3,Saturday,15,4,1
HD014543,2026-05-26 02:31:57.934288,2026-05-26 10:56:31.000677,IT,Réseau,VPN,Moyenne,TECH_02,Email,8.41,Dépassé,4,Tuesday,2,5,0
HD014544,2025-10-22 01:24:52.865845,2025-10-22 03:30:21.023246,Production,Logiciel,ERP,Faible,TECH_09,Téléphone,2.09,Respecté,5,Wednesday,1,10,1
HD014545,2025-08-20 17:48:49.679647,2025-08-21 01:21:28.558003,IT,Logiciel,ERP,Faible,TECH_02,Email,7.54,Respecté,3,Wednesday,17,8,1
HD014546,2025-08-18 04:58:10.444982,2025-08-18 07:08:11.896206,Achats,Active Directory,Compte verrouillé,Faible,TECH_01,Téléphone,2.17,Respecté,4,Monday,4,8,1
HD014547,2026-04-05 12:59:27.822355,2026-04-05 20:36:04.642202,RH,Matériel,PC,Faible,TECH_09,Téléphone,7.61,Respecté,4,Sunday,12,4,1
HD014548,2026-02-16 08:07:30.544000,2026-02-16 09:37:30.241818,Production,Matériel,Écran,Moyenne,TECH_06,Email,1.5,Respecté,5,Monday,8,2,1
HD014549,2025-01-13 11:29:20.806052,2025-01-13 13:53:57.684994,Finance,Active Directory,Compte verrouillé,Moyenne,TECH_01,Portail,2.41,Respecté,4,Monday,11,1,1
HD014550,2026-06-19 14:57:17.480760,2026-06-19 23:13:55.007627,IT,Réseau,Switch,Faible,TECH_08,Email,8.28,Dépassé,3,Friday,14,6,0
HD014551,2025-03-02 21:10:39.842088,2025-03-03 00:04:57.199059,RH,Active Directory,Mot de passe,Faible,TECH_06,Email,2.9,Respecté,4,Sunday,21,3,1
HD014552,2026-03-09 21:46:12.979390,2026-03-09 23:34:16.161304,Direction,Active Directory,Compte verrouillé,Moyenne,TECH_10,Téléphone,1.8,Respecté,5,Monday,21,3,1
HD014553,2025-03-04 14:28:42.364531,2025-03-04 18:24:02.679249,Achats,Messagerie,Outlook,Moyenne,TECH_03,Téléphone,3.92,Respecté,4,Tuesday,14,3,1
HD014554,2025-03-30 23:22:22.284470,2025-03-31 04:01:42.497637,Production,Matériel,Écran,Faible,TECH_08,Téléphone,4.66,Respecté,4,Sunday,23,3,1
HD014555,2025-09-25 04:53:58.882378,2025-09-25 20:30:12.164327,Finance,Sécurité,Phishing,Moyenne,TECH_09,Portail,15.6,Dépassé,3,Thursday,4,9,0
HD014556,2025-08-29 06:04:34.519532,2025-08-29 20:12:27.990877,Direction,Sécurité,Antivirus,Faible,TECH_06,Email,14.13,Dépassé,2,Friday,6,8,0
HD014557,2025-02-17 00:49:15.087628,2025-02-17 08:41:13.212214,RH,Matériel,PC,Haute,TECH_02,Portail,7.87,Respecté,4,Monday,0,2,1
HD014558,2025-05-11 14:56:03.494696,2025-05-11 22:59:22.657870,Production,Messagerie,Outlook,Haute,TECH_01,Téléphone,8.06,Dépassé,3,Sunday,14,5,0
HD014559,2025-02-25 15:28:30.129647,2025-02-25 21:51:19.631382,Production,Logiciel,ERP,Moyenne,TECH_02,Téléphone,6.38,Respecté,4,Tuesday,15,2,1
HD014560,2026-05-23 04:35:29.589154,2026-05-23 10:11:39.882117,Achats,Logiciel,SAP,Faible,TECH_10,Portail,5.6,Respecté,4,Saturday,4,5,1
HD014561,2025-11-08 02:42:16.350525,2025-11-08 03:31:28.203451,Production,Active Directory,Mot de passe,Faible,TECH_06,Email,0.82,Respecté,5,Saturday,2,11,1
HD014562,2026-04-13 19:58:44.264778,2026-04-13 22:24:23.018575,Finance,Active Directory,Mot de passe,Faible,TECH_05,Portail,2.43,Respecté,4,Monday,19,4,1
HD014563,2026-03-02 16:36:59.329679,2026-03-02 21:42:21.319879,Production,Messagerie,Outlook,Moyenne,TECH_05,Portail,5.09,Respecté,5,Monday,16,3,1
HD014564,2025-03-31 02:47:42.131915,2025-03-31 15:57:20.366689,IT,Réseau,WiFi,Moyenne,TECH_10,Email,13.16,Dépassé,2,Monday,2,3,0
HD014565,2026-04-18 18:22:48.158316,2026-04-18 21:19:52.130673,Achats,Active Directory,Compte verrouillé,Moyenne,TECH_02,Portail,2.95,Respecté,4,Saturday,18,4,1
HD014566,2025-04-25 10:55:30.242329,2025-04-26 01:09:32.249637,Finance,Sécurité,Antivirus,Haute,TECH_06,Téléphone,14.23,Dépassé,2,Friday,10,4,0
HD014567,2025-02-28 07:32:46.485236,2025-02-28 12:32:01.445671,Finance,Matériel,Imprimante,Faible,TECH_10,Portail,4.99,Respecté,4,Friday,7,2,1
HD014568,2025-10-17 03:32:02.998738,2025-10-17 18:48:02.290079,IT,Sécurité,Phishing,Faible,TECH_10,Téléphone,15.27,Dépassé,2,Friday,3,10,0
HD014569,2026-03-20 20:36:29.933195,2026-03-21 03:08:10.057223,Finance,Messagerie,Outlook,Haute,TECH_09,Email,6.53,Respecté,5,Friday,20,3,1
HD014570,2025-08-23 22:01:58.079339,2025-08-24 09:40:45.758213,Direction,Logiciel,ERP,Critique,TECH_01,Email,11.65,Dépassé,3,Saturday,22,8,0
